,index_code,con_code,in_date,out_date,is_new
145,850727.SI,688531.SH,20230925,,Y
146,850727.SI,688596.SH,20230925,,Y
147,850727.SI,688630.SH,20230925,,Y
148,850727.SI,688648.SH,20231120,,Y
149,850727.SI,688700.SH,20230925,,Y
0,850936.SI,000008.SZ,20150701,20160930,N
1,850936.SI,000008.SZ,20170703,,Y
2,850936.SI,000920.SZ,20070704,20160630,N
3,850936.SI,000925.SZ,20150701,,Y
4,850936.SI,000927.SZ,20220330,,Y
5,850936.SI,000976.SZ,20170703,,Y
6,850936.SI,001324.SZ,20230529,,Y
7,850936.SI,002972.SZ,20200106,,Y
8,850936.SI,300011.SZ,20211213,,Y
9,850936.SI,300351.SZ,20120927,,Y
10,850936.SI,300594.SZ,20190628,,Y
11,850936.SI,300851.SZ,20200724,,Y
12,850936.SI,300906.SZ,20201112,20211210,N
13,850936.SI,300923.SZ,20201231,,Y
14,850936.SI,300960.SZ,20210406,,Y
15,850936.SI,301016.SZ,20210707,,Y
16,850936.SI,301048.SZ,20210825,,Y
17,850936.SI,600262.SH,20111010,20180713,N
18,850936.SI,600495.SH,20070704,,Y
19,850936.SI,600528.SH,20190708,,Y
20,850936.SI,600967.SH,20070704,20170630,N
21,850936.SI,601299.SH,20100107,20150520,N
22,850936.SI,601766.SH,20080826,20150605,N
23,850936.SI,601766.SH,20150609,,Y
24,850936.SI,603111.SH,20140808,,Y
25,850936.SI,603500.SH,20170911,,Y
26,850936.SI,603680.SH,20180306,,Y
27,850936.SI,605001.SH,20200529,,Y
28,850936.SI,605298.SH,20210308,,Y
29,850936.SI,688009.SH,20230925,,Y
30,850936.SI,688015.SH,20230925,,Y
31,850936.SI,688033.SH,20230925,,Y
32,850936.SI,688187.SH,20230925,,Y
33,850936.SI,688285.SH,20230925,,Y
34,850936.SI,688367.SH,20230925,,Y
35,850936.SI,688459.SH,20230925,,Y
36,850936.SI,688485.SH,20230925,,Y
37,850936.SI,688569.SH,20230925,,Y
0,850771.SI,000157.SZ,20001019,,Y
1,850771.SI,000425.SZ,19991230,,Y
2,850771.SI,000528.SZ,19991230,,Y
3,850771.SI,000680.SZ,19991230,,Y
4,850771.SI,002097.SZ,20061229,,Y
5,850771.SI,300201.SZ,20110414,,Y
6,850771.SI,600031.SH,20030710,,Y
7,850771.SI,600375.SH,20030408,20220729,N
8,850771.SI,600761.SH,19991230,,Y
9,850771.SI,600815.SH,19991230,,Y
10,850771.SI,600817.SH,19991230,20100408,N
11,850771.SI,600817.SH,20130218,20220729,N
12,850771.SI,600984.SH,20040714,,Y
13,850771.SI,603273.SH,20231030,,Y
14,850771.SI,603280.SH,20221115,,Y
15,850771.SI,603298.SH,20170104,,Y
16,850771.SI,603338.SH,20150401,,Y
17,850771.SI,603611.SH,20150204,20220729,N
18,850771.SI,605305.SH,20210513,,Y
19,850771.SI,688425.SH,20230925,,Y
0,850772.SI,001226.SZ,20220629,,Y
1,850772.SI,001239.SZ,20231219,,Y
2,850772.SI,002272.SZ,20080926,20220729,N
3,850772.SI,300718.SZ,20171113,,Y
4,850772.SI,301079.SZ,20211026,,Y
5,850772.SI,301161.SZ,20220921,,Y
6,850772.SI,301279.SZ,20220420,,Y
7,850772.SI,301446.SZ,20230801,,Y
8,850772.SI,601100.SH,20111104,,Y
9,850772.SI,603638.SH,20170203,,Y
10,850772.SI,605389.SH,20210329,,Y
0,850781.SI,000584.SZ,19991230,20060327,N
1,850781.SI,000584.SZ,20060329,,Y
2,850781.SI,002527.SZ,20101231,,Y
3,850781.SI,002698.SZ,20120918,,Y
4,850781.SI,002747.SZ,20150327,,Y
5,850781.SI,002979.SZ,20200415,,Y
6,850781.SI,300024.SZ,20091106,,Y
7,850781.SI,300276.SZ,20111122,,Y
8,850781.SI,300607.SZ,20170216,,Y
9,850781.SI,300853.SZ,20200731,20220729,N
10,850781.SI,301112.SZ,20220706,,Y
11,850781.SI,301199.SZ,20211214,,Y
12,850781.SI,600215.SH,20220801,,Y
13,850781.SI,603416.SH,20161228,,Y
14,850781.SI,603666.SH,20180620,,Y
15,850781.SI,688017.SH,20230925,,Y
16,850781.SI,688090.SH,20230925,,Y
17,850781.SI,688165.SH,20230925,,Y
18,850781.SI,688218.SH,20230925,,Y
19,850781.SI,688255.SH,20230925,,Y
20,850781.SI,688290.SH,20230925,,Y
0,850782.SI,001266.SZ,20220307,,Y
1,850782.SI,002184.SZ,20071123,,Y
2,850782.SI,002334.SZ,20100120,,Y
3,850782.SI,002957.SZ,20190802,,Y
4,850782.SI,002975.SZ,20200212,,Y
5,850782.SI,300048.SZ,20100127,,Y
6,850782.SI,300083.SZ,20100527,,Y
7,850782.SI,300124.SZ,20101012,,Y
8,850782.SI,300173.SZ,20110215,20220729,N
9,850782.SI,300278.SZ,20111223,20211214,N
10,850782.SI,300278.SZ,20211216,20211230,N
11,850782.SI,300278.SZ,20220104,,Y
12,850782.SI,300484.SZ,20160329,,Y
13,850782.SI,301320.SZ,20230616,,Y
14,850782.SI,301418.SZ,20230828,,Y
15,850782.SI,301510.SZ,20230822,,Y
16,850782.SI,603015.SH,20150310,,Y
17,850782.SI,603025.SH,20150429,,Y
18,850782.SI,603203.SH,20161115,,Y
19,850782.SI,603275.SH,20230830,,Y
20,850782.SI,603283.SH,20180102,,Y
21,850782.SI,603583.SH,20181008,,Y
22,850782.SI,603859.SH,20161028,20220729,N
23,850782.SI,605288.SH,20200608,,Y
24,850782.SI,688160.SH,20230925,,Y
25,850782.SI,688320.SH,20230925,,Y
26,850782.SI,688395.SH,20230925,,Y
27,850782.SI,688570.SH,20230925,,Y
28,850782.SI,688698.SH,20230925,,Y
29,850782.SI,688777.SH,20230925,,Y
0,850783.SI,000988.SZ,20000615,,Y
1,850783.SI,002008.SZ,20040702,,Y
2,850783.SI,300220.SZ,20110601,20220729,N
3,850783.SI,300227.SZ,20110615,,Y
4,850783.SI,300489.SZ,20220801,,Y
5,850783.SI,300747.SZ,20180702,,Y
6,850783.SI,301021.SZ,20210713,,Y
7,850783.SI,688025.SH,20230925,,Y
8,850783.SI,688170.SH,20230925,,Y
9,850783.SI,688518.SH,20230925,,Y
10,850783.SI,688559.SH,20230925,,Y
11,850783.SI,688646.SH,20230925,,Y
0,850784.SI,001223.SZ,20221219,,Y
1,850784.SI,300097.SZ,20100804,,Y
2,850784.SI,300400.SZ,20141017,,Y
3,850784.SI,300461.SZ,20150526,,Y
4,850784.SI,300486.SZ,20150707,,Y
5,850784.SI,300757.SZ,20190115,,Y
6,850784.SI,300802.SZ,20191121,,Y
7,850784.SI,301029.SZ,20210730,,Y
8,850784.SI,301312.SZ,20220718,,Y
9,850784.SI,301512.SZ,20230727,,Y
10,850784.SI,301568.SZ,20231205,,Y
11,850784.SI,603960.SH,20170321,,Y
12,850784.SI,605186.SH,20201229,,Y
13,850784.SI,688003.SH,20230925,,Y
14,850784.SI,688097.SH,20230925,,Y
15,850784.SI,688125.SH,20230925,,Y
16,850784.SI,688215.SH,20230925,,Y
17,850784.SI,688306.SH,20230925,,Y
18,850784.SI,688310.SH,20230925,,Y
19,850784.SI,688329.SH,20230925,,Y
20,850784.SI,688455.SH,20230925,,Y
21,850784.SI,688623.SH,20230925,,Y
22,850784.SI,688686.SH,20230925,,Y
0,857411.SI,002025.SZ,20190708,20211210,N
1,857411.SI,002151.SZ,20140221,20211210,N
2,857411.SI,002829.SZ,20161220,,Y
3,857411.SI,002935.SZ,20180906,20180906,N
4,857411.SI,002935.SZ,20180910,20211210,N
5,857411.SI,002977.SZ,20200324,20211210,N
6,857411.SI,003009.SZ,20201012,,Y
7,857411.SI,300034.SZ,20170703,20211210,N
8,857411.SI,300101.SZ,20140221,20211210,N
9,857411.SI,300123.SZ,20190708,20211210,N
10,857411.SI,300456.SZ,20150521,20200731,N
11,857411.SI,300474.SZ,20160413,20211210,N
12,857411.SI,300581.SZ,20161227,20170630,N
13,857411.SI,300722.SZ,20171117,,Y
14,857411.SI,600118.SH,20140221,,Y
15,857411.SI,600343.SH,20140221,20220729,N
16,857411.SI,600677.SH,20140221,20200528,N
17,857411.SI,600879.SH,20140221,,Y
18,857411.SI,601698.SH,20190705,,Y
19,857411.SI,603267.SH,20210204,20211210,N
20,857411.SI,603678.SH,20210204,20211210,N
21,857411.SI,688282.SH,20230925,,Y
22,857411.SI,688523.SH,20230925,,Y
0,857421.SI,000561.SZ,20190708,,Y
1,857421.SI,000687.SZ,20190708,20220525,N
2,857421.SI,000697.SZ,20190708,,Y
3,857421.SI,000738.SZ,20140221,,Y
4,857421.SI,000768.SZ,20140221,,Y
5,857421.SI,000801.SZ,20150316,20150317,N
6,857421.SI,000801.SZ,20150401,20160218,N
7,857421.SI,002013.SZ,20140221,20230316,N
8,857421.SI,002023.SZ,20140221,,Y
9,857421.SI,002111.SZ,20230706,,Y
10,857421.SI,002179.SZ,20190708,20211210,N
11,857421.SI,002190.SZ,20140702,20220729,N
12,857421.SI,002297.SZ,20140221,,Y
13,857421.SI,002389.SZ,20190708,,Y
14,857421.SI,002413.SZ,20170703,20211210,N
15,857421.SI,002625.SZ,20211213,,Y
16,857421.SI,002651.SZ,20220801,,Y
17,857421.SI,002664.SZ,20190708,20211210,N
18,857421.SI,002933.SZ,20180904,,Y
19,857421.SI,002985.SZ,20200511,,Y
20,857421.SI,300034.SZ,20211213,,Y
21,857421.SI,300159.SZ,20170703,20220729,N
22,857421.SI,300395.SZ,20211213,,Y
23,857421.SI,300397.SZ,20170703,20220729,N
24,857421.SI,300424.SZ,20150429,,Y
25,857421.SI,300527.SZ,20160812,20180713,N
26,857421.SI,300581.SZ,20170703,,Y
27,857421.SI,300696.SZ,20170829,,Y
28,857421.SI,300699.SZ,20211213,,Y
29,857421.SI,300719.SZ,20171116,,Y
30,857421.SI,300775.SZ,20190528,,Y
31,857421.SI,300777.SZ,20211213,,Y
32,857421.SI,300900.SZ,20201105,,Y
33,857421.SI,300965.SZ,20210412,,Y
34,857421.SI,301050.SZ,20210831,20211210,N
35,857421.SI,600038.SH,20140221,,Y
36,857421.SI,600316.SH,20140221,,Y
37,857421.SI,600372.SH,20140221,,Y
38,857421.SI,600391.SH,20140221,,Y
39,857421.SI,600760.SH,20180716,,Y
40,857421.SI,600765.SH,20190708,,Y
41,857421.SI,600862.SH,20160701,,Y
42,857421.SI,600893.SH,20140221,,Y
43,857421.SI,603261.SH,20220322,,Y
44,857421.SI,605123.SH,20200901,,Y
45,857421.SI,688070.SH,20230925,,Y
46,857421.SI,688122.SH,20230925,,Y
47,857421.SI,688237.SH,20230925,,Y
48,857421.SI,688239.SH,20230925,,Y
49,857421.SI,688281.SH,20230925,,Y
50,857421.SI,688287.SH,20230925,,Y
51,857421.SI,688297.SH,20230925,,Y
52,857421.SI,688510.SH,20230925,,Y
53,857421.SI,688563.SH,20230925,,Y
54,857421.SI,688586.SH,20230925,,Y
55,857421.SI,688685.SH,20230925,,Y
0,857431.SI,000519.SZ,20170703,,Y
1,857431.SI,000547.SZ,20170703,20211210,N
2,857431.SI,000576.SZ,20200623,,Y
3,857431.SI,002231.SZ,20210430,20211210,N
4,857431.SI,002465.SZ,20190708,20211210,N
5,857431.SI,002519.SZ,20230824,,Y
6,857431.SI,300527.SZ,20180716,,Y
7,857431.SI,300762.SZ,20190321,20211210,N
8,857431.SI,300875.SZ,20200831,,Y
9,857431.SI,300922.SZ,20210104,,Y
10,857431.SI,301357.SZ,20230425,,Y
11,857431.SI,600184.SH,20140221,,Y
12,857431.SI,600435.SH,20140221,,Y
13,857431.SI,600562.SH,20160107,20211210,N
14,857431.SI,600760.SH,20140221,20180713,N
15,857431.SI,600764.SH,20180716,20211210,N
16,857431.SI,600967.SH,20170703,,Y
17,857431.SI,600990.SH,20140221,20211210,N
18,857431.SI,601606.SH,20180813,,Y
19,857431.SI,688543.SH,20230925,,Y
0,850935.SI,002608.SZ,20110817,20180713,N
1,850935.SI,300008.SZ,20091109,20201222,N
2,850935.SI,300008.SZ,20201224,,Y
3,850935.SI,300065.SZ,20190708,,Y
4,850935.SI,300123.SZ,20101013,20190705,N
5,850935.SI,300589.SZ,20170120,,Y
6,850935.SI,300600.SZ,20171121,,Y
7,850935.SI,300810.SZ,20191213,,Y
8,850935.SI,600072.SH,20070704,,Y
9,850935.SI,600150.SH,20070704,,Y
10,850935.SI,600482.SH,20190710,20220729,N
11,850935.SI,600685.SH,20070704,,Y
12,850935.SI,600764.SH,20211213,,Y
13,850935.SI,601890.SH,20110106,,Y
14,850935.SI,601989.SH,20091224,,Y
0,857451.SI,000547.SZ,19991230,,Y
1,857451.SI,000638.SZ,20240109,,Y
2,857451.SI,000733.SZ,19991230,,Y
3,857451.SI,000901.SZ,19991230,20220729,N
4,857451.SI,001270.SZ,20220613,,Y
5,857451.SI,002025.SZ,20040802,,Y
6,857451.SI,002151.SZ,20070820,,Y
7,857451.SI,002179.SZ,20071108,,Y
8,857451.SI,002189.SZ,20071210,,Y
9,857451.SI,002214.SZ,20080225,,Y
10,857451.SI,002231.SZ,20211213,,Y
11,857451.SI,002338.SZ,20100122,,Y
12,857451.SI,002383.SZ,20100412,,Y
13,857451.SI,002413.SZ,20100604,,Y
14,857451.SI,002414.SZ,20100723,,Y
15,857451.SI,002446.SZ,20100720,,Y
16,857451.SI,002465.SZ,20100907,,Y
17,857451.SI,002935.SZ,20180910,,Y
18,857451.SI,002977.SZ,20200324,,Y
19,857451.SI,300045.SZ,20100127,,Y
20,857451.SI,300101.SZ,20100813,,Y
21,857451.SI,300114.SZ,20100903,,Y
22,857451.SI,300123.SZ,20101012,,Y
23,857451.SI,300177.SZ,20110222,,Y
24,857451.SI,300252.SZ,20110825,,Y
25,857451.SI,300397.SZ,20220801,,Y
26,857451.SI,300447.SZ,20150429,,Y
27,857451.SI,300474.SZ,20160408,,Y
28,857451.SI,300627.SZ,20170328,20211210,N
29,857451.SI,300629.SZ,20220801,,Y
30,857451.SI,300726.SZ,20171128,,Y
31,857451.SI,300762.SZ,20190321,,Y
32,857451.SI,301050.SZ,20210831,,Y
33,857451.SI,301213.SZ,20211213,,Y
34,857451.SI,301302.SZ,20220630,,Y
35,857451.SI,301306.SZ,20220802,,Y
36,857451.SI,301517.SZ,20231024,,Y
37,857451.SI,600562.SH,20030213,,Y
38,857451.SI,600590.SH,20220801,,Y
39,857451.SI,600990.SH,20040517,,Y
40,857451.SI,603267.SH,20190522,,Y
41,857451.SI,603678.SH,20150202,,Y
42,857451.SI,603712.SH,20180305,,Y
43,857451.SI,688002.SH,20230925,,Y
44,857451.SI,688011.SH,20230925,,Y
45,857451.SI,688053.SH,20230925,,Y
46,857451.SI,688081.SH,20230925,,Y
47,857451.SI,688084.SH,20230925,,Y
48,857451.SI,688132.SH,20230925,,Y
49,857451.SI,688175.SH,20230925,,Y
50,857451.SI,688272.SH,20230925,,Y
51,857451.SI,688311.SH,20230925,,Y
52,857451.SI,688375.SH,20230925,,Y
53,857451.SI,688439.SH,20230925,,Y
54,857451.SI,688511.SH,20230925,,Y
55,857451.SI,688522.SH,20230925,,Y
56,857451.SI,688552.SH,20230925,,Y
57,857451.SI,688592.SH,20230925,,Y
58,857451.SI,688629.SH,20230925,,Y
59,857451.SI,688636.SH,20230925,,Y
60,857451.SI,688682.SH,20230925,,Y
61,857451.SI,688776.SH,20230925,,Y
62,857451.SI,688788.SH,20230925,,Y
0,850702.SI,002236.SZ,20080527,,Y
1,850702.SI,002415.SZ,20100604,,Y
2,850702.SI,002528.SZ,20101231,,Y
3,850702.SI,002835.SZ,20170105,,Y
4,850702.SI,003004.SZ,20201203,,Y
5,850702.SI,300155.SZ,20110114,,Y
6,850702.SI,300270.SZ,20111019,,Y
7,850702.SI,300275.SZ,20220801,,Y
8,850702.SI,300367.SZ,20140212,20220608,N
9,850702.SI,300449.SZ,20150429,,Y
10,850702.SI,300588.SZ,20170112,,Y
11,850702.SI,300691.SZ,20170818,,Y
12,850702.SI,300790.SZ,20190927,,Y
13,850702.SI,300884.SZ,20201119,,Y
14,850702.SI,301042.SZ,20210812,,Y
15,850702.SI,301117.SZ,20220124,,Y
16,850702.SI,301318.SZ,20220817,,Y
17,850702.SI,301330.SZ,20220824,,Y
18,850702.SI,603508.SH,20151231,,Y
19,850702.SI,605118.SH,20200806,,Y
20,850702.SI,688307.SH,20230925,,Y
21,850702.SI,688475.SH,20230925,,Y
22,850702.SI,688489.SH,20230925,,Y
23,850702.SI,688619.SH,20230925,,Y
0,850703.SI,000066.SZ,19991230,,Y
1,850703.SI,000977.SZ,20000615,,Y
2,850703.SI,000997.SZ,20000814,,Y
3,850703.SI,001229.SZ,20220815,,Y
4,850703.SI,001309.SZ,20220708,,Y
5,850703.SI,001339.SZ,20220822,,Y
6,850703.SI,002152.SZ,20070820,,Y
7,850703.SI,002177.SZ,20071108,,Y
8,850703.SI,002180.SZ,20230320,,Y
9,850703.SI,002197.SZ,20071225,,Y
10,850703.SI,002268.SZ,20080818,,Y
11,850703.SI,002308.SZ,20091204,,Y
12,850703.SI,002376.SZ,20100330,,Y
13,850703.SI,002512.SZ,20101210,,Y
14,850703.SI,002577.SZ,20110506,,Y
15,850703.SI,002912.SZ,20171128,,Y
16,850703.SI,002970.SZ,20191224,,Y
17,850703.SI,002990.SZ,20200601,,Y
18,850703.SI,300042.SZ,20100115,,Y
19,850703.SI,300130.SZ,20101026,,Y
20,850703.SI,300202.SZ,20110422,20220610,N
21,850703.SI,300248.SZ,20110805,,Y
22,850703.SI,300249.SZ,20110810,,Y
23,850703.SI,300302.SZ,20120328,,Y
24,850703.SI,300324.SZ,20120615,,Y
25,850703.SI,300330.SZ,20120627,20230427,N
26,850703.SI,300333.SZ,20120705,,Y
27,850703.SI,300368.SZ,20140130,,Y
28,850703.SI,300386.SZ,20140703,,Y
29,850703.SI,300455.SZ,20150522,,Y
30,850703.SI,300462.SZ,20150603,,Y
31,850703.SI,300479.SZ,20150619,,Y
32,850703.SI,300508.SZ,20160426,,Y
33,850703.SI,300531.SZ,20160816,,Y
34,850703.SI,300546.SZ,20161012,,Y
35,850703.SI,300551.SZ,20161025,,Y
36,850703.SI,300552.SZ,20161028,,Y
37,850703.SI,300645.SZ,20170428,,Y
38,850703.SI,300659.SZ,20170606,,Y
39,850703.SI,300743.SZ,20180508,,Y
40,850703.SI,300771.SZ,20190429,,Y
41,850703.SI,300789.SZ,20190906,,Y
42,850703.SI,300807.SZ,20191226,,Y
43,850703.SI,300845.SZ,20200710,,Y
44,850703.SI,300941.SZ,20210223,,Y
45,850703.SI,301339.SZ,20220919,,Y
46,850703.SI,301391.SZ,20221208,,Y
47,850703.SI,301503.SZ,20230724,,Y
48,850703.SI,600100.SH,19991230,,Y
49,850703.SI,600855.SH,19991230,,Y
50,850703.SI,603019.SH,20141113,,Y
51,850703.SI,603106.SH,20170927,,Y
52,850703.SI,603496.SH,20170614,,Y
53,850703.SI,603516.SH,20180209,,Y
54,850703.SI,603660.SH,20161208,,Y
55,850703.SI,688060.SH,20230925,,Y
56,850703.SI,688188.SH,20230925,,Y
57,850703.SI,688208.SH,20230925,,Y
58,850703.SI,688288.SH,20230925,,Y
0,852226.SI,000004.SZ,20210616,20211210,N
1,852226.SI,000034.SZ,20170703,,Y
2,852226.SI,000158.SZ,20170703,,Y
3,852226.SI,000409.SZ,20220801,,Y
4,852226.SI,000555.SZ,20140702,,Y
5,852226.SI,000606.SZ,20170703,20230612,N
6,852226.SI,000638.SZ,20211213,20240108,N
7,852226.SI,000662.SZ,20170703,20210225,N
8,852226.SI,000938.SZ,20190708,,Y
9,852226.SI,002065.SZ,20140221,,Y
10,852226.SI,002072.SZ,20170703,20211210,N
11,852226.SI,002195.SZ,20140221,,Y
12,852226.SI,002212.SZ,20190708,20211210,N
13,852226.SI,002232.SZ,20140221,,Y
14,852226.SI,002280.SZ,20140221,20211210,N
15,852226.SI,002296.SZ,20140221,20170630,N
16,852226.SI,002312.SZ,20190708,20211210,N
17,852226.SI,002316.SZ,20190708,20211210,N
18,852226.SI,002331.SZ,20140221,,Y
19,852226.SI,002368.SZ,20140221,,Y
20,852226.SI,002373.SZ,20140221,,Y
21,852226.SI,002380.SZ,20140221,,Y
22,852226.SI,002387.SZ,20180716,20190705,N
23,852226.SI,002401.SZ,20140221,,Y
24,852226.SI,002417.SZ,20190708,20230614,N
25,852226.SI,002421.SZ,20140221,,Y
26,852226.SI,002474.SZ,20140221,,Y
27,852226.SI,002512.SZ,20150701,20160630,N
28,852226.SI,002530.SZ,20180716,,Y
29,852226.SI,002537.SZ,20190708,20211210,N
30,852226.SI,002609.SZ,20140221,,Y
31,852226.SI,002642.SZ,20140221,,Y
32,852226.SI,002649.SZ,20140221,,Y
33,852226.SI,002657.SZ,20140221,,Y
34,852226.SI,002766.SZ,20150618,20211210,N
35,852226.SI,002771.SZ,20150706,,Y
36,852226.SI,002777.SZ,20160108,,Y
37,852226.SI,002908.SZ,20230524,,Y
38,852226.SI,003005.SZ,20200929,,Y
39,852226.SI,300002.SZ,20140221,20211210,N
40,852226.SI,300010.SZ,20140221,20211210,N
41,852226.SI,300017.SZ,20211213,,Y
42,852226.SI,300020.SZ,20140221,,Y
43,852226.SI,300044.SZ,20140221,,Y
44,852226.SI,300051.SZ,20140221,20170630,N
45,852226.SI,300078.SZ,20200908,,Y
46,852226.SI,300079.SZ,20140221,,Y
47,852226.SI,300096.SZ,20140221,,Y
48,852226.SI,300150.SZ,20140221,,Y
49,852226.SI,300166.SZ,20140221,,Y
50,852226.SI,300167.SZ,20140221,,Y
51,852226.SI,300168.SZ,20140221,,Y
52,852226.SI,300170.SZ,20140221,,Y
53,852226.SI,300212.SZ,20140221,,Y
54,852226.SI,300231.SZ,20140221,,Y
55,852226.SI,300245.SZ,20140221,,Y
56,852226.SI,300248.SZ,20140221,20211210,N
57,852226.SI,300250.SZ,20180716,,Y
58,852226.SI,300264.SZ,20140221,,Y
59,852226.SI,300271.SZ,20140221,,Y
60,852226.SI,300277.SZ,20140221,,Y
61,852226.SI,300287.SZ,20140221,,Y
62,852226.SI,300288.SZ,20170703,,Y
63,852226.SI,300290.SZ,20140221,,Y
64,852226.SI,300297.SZ,20140221,20230707,N
65,852226.SI,300300.SZ,20140221,,Y
66,852226.SI,300324.SZ,20140221,20211210,N
67,852226.SI,300330.SZ,20140221,20211210,N
68,852226.SI,300339.SZ,20140221,,Y
69,852226.SI,300365.SZ,20140221,20211210,N
70,852226.SI,300383.SZ,20211213,20230705,N
71,852226.SI,300384.SZ,20140808,20180713,N
72,852226.SI,300399.SZ,20141016,,Y
73,852226.SI,300419.SZ,20150129,,Y
74,852226.SI,300440.SZ,20150430,,Y
75,852226.SI,300448.SZ,20150504,,Y
76,852226.SI,300455.SZ,20150522,20170630,N
77,852226.SI,300496.SZ,20151217,,Y
78,852226.SI,300508.SZ,20160428,20211210,N
79,852226.SI,300513.SZ,20160606,20190705,N
80,852226.SI,300523.SZ,20160802,,Y
81,852226.SI,300532.SZ,20160825,,Y
82,852226.SI,300541.SZ,20190708,,Y
83,852226.SI,300609.SZ,20170222,,Y
84,852226.SI,300634.SZ,20180404,,Y
85,852226.SI,300645.SZ,20170428,20211210,N
86,852226.SI,300674.SZ,20181114,,Y
87,852226.SI,300678.SZ,20170804,,Y
88,852226.SI,300682.SZ,20170808,,Y
89,852226.SI,300687.SZ,20170810,,Y
90,852226.SI,300738.SZ,20180131,20230705,N
91,852226.SI,300766.SZ,20190424,20211210,N
92,852226.SI,300773.SZ,20190507,20211210,N
93,852226.SI,300846.SZ,20200708,,Y
94,852226.SI,300872.SZ,20200831,,Y
95,852226.SI,300895.SZ,20201009,,Y
96,852226.SI,301085.SZ,20211025,,Y
97,852226.SI,301172.SZ,20230802,,Y
98,852226.SI,301178.SZ,20211119,,Y
99,852226.SI,301185.SZ,20211126,,Y
100,852226.SI,301208.SZ,20220714,,Y
101,852226.SI,301218.SZ,20220314,,Y
102,852226.SI,301236.SZ,20220322,,Y
103,852226.SI,301248.SZ,20220427,,Y
104,852226.SI,301316.SZ,20221020,,Y
105,852226.SI,301396.SZ,20221118,,Y
106,852226.SI,600131.SH,20211213,,Y
107,852226.SI,600225.SH,20220801,,Y
108,852226.SI,600271.SH,20140221,,Y
109,852226.SI,600410.SH,20140221,,Y
110,852226.SI,600446.SH,20140221,,Y
111,852226.SI,600476.SH,20140221,,Y
112,852226.SI,600536.SH,20140221,,Y
113,852226.SI,600571.SH,20140221,,Y
114,852226.SI,600718.SH,20140221,,Y
115,852226.SI,600728.SH,20140221,,Y
116,852226.SI,600756.SH,20140221,,Y
117,852226.SI,600767.SH,20220801,20230530,N
118,852226.SI,600797.SH,20140221,,Y
119,852226.SI,600845.SH,20140221,,Y
120,852226.SI,600850.SH,20160701,,Y
121,852226.SI,603003.SH,20211213,,Y
122,852226.SI,603138.SH,20170313,,Y
123,852226.SI,603171.SH,20210707,,Y
124,852226.SI,603508.SH,20151231,20211210,N
125,852226.SI,603611.SH,20220801,,Y
126,852226.SI,603636.SH,20150108,,Y
127,852226.SI,603859.SH,20220801,,Y
128,852226.SI,603869.SH,20190708,,Y
129,852226.SI,603881.SH,20170703,20230705,N
130,852226.SI,603887.SH,20211213,,Y
131,852226.SI,603918.SH,20150604,,Y
132,852226.SI,605398.SH,20210128,,Y
133,852226.SI,688004.SH,20230925,,Y
134,852226.SI,688039.SH,20230925,,Y
135,852226.SI,688051.SH,20230925,,Y
136,852226.SI,688066.SH,20230925,,Y
137,852226.SI,688088.SH,20230925,,Y
138,852226.SI,688158.SH,20230925,,Y
139,852226.SI,688207.SH,20230925,,Y
140,852226.SI,688227.SH,20230925,,Y
141,852226.SI,688228.SH,20230925,,Y
142,852226.SI,688229.SH,20230925,,Y
143,852226.SI,688251.SH,20230925,,Y
144,852226.SI,688258.SH,20230925,,Y
145,852226.SI,688316.SH,20230925,,Y
146,852226.SI,688327.SH,20230925,,Y
147,852226.SI,688343.SH,20230925,,Y
148,852226.SI,688365.SH,20230925,,Y
149,852226.SI,688500.SH,20230925,,Y
150,852226.SI,688509.SH,20230925,,Y
151,852226.SI,688562.SH,20230925,,Y
152,852226.SI,688568.SH,20230925,,Y
153,852226.SI,688787.SH,20230925,,Y
0,851041.SI,000503.SZ,19991230,,Y
1,851041.SI,000948.SZ,19991230,,Y
2,851041.SI,002063.SZ,20060830,,Y
3,851041.SI,002153.SZ,20070820,,Y
4,851041.SI,002178.SZ,20071108,,Y
5,851041.SI,002253.SZ,20080630,,Y
6,851041.SI,002261.SZ,20220125,,Y
7,851041.SI,002298.SZ,20091014,,Y
8,851041.SI,002322.SZ,20091225,,Y
9,851041.SI,002362.SZ,20100310,,Y
