,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
5199,688593.SH,20240221,9.42,9.92,9.3,9.69,9.4,0.29,3.0851,36073.89,34985.99
5200,688472.SH,20240221,12.68,13.75,12.6,13.51,12.83,0.68,5.3001,281268.93,376529.515
5201,600241.SH,20240221,5.47,6.02,5.33,6.02,5.47,0.55,10.0548,58743.24,34128.343
5202,600078.SH,20240221,5.36,5.53,5.28,5.44,5.36,0.08,1.4925,67696.92,36816.8
5203,688690.SH,20240221,21.62,22.37,21.41,21.74,21.84,-0.1,-0.4579,51930.54,114084.079
5204,002507.SZ,20240221,13.61,14.31,13.55,13.92,13.74,0.18,1.31,162987.24,228075.63
5205,002401.SZ,20240221,15.33,16.51,15.3,15.85,15.66,0.19,1.2133,268104.86,427031.407
5206,600312.SH,20240221,13.49,13.79,13.41,13.5,13.65,-0.15,-1.0989,202708.94,275857.431
5207,002919.SZ,20240221,22.01,23.47,21.67,22.72,22.2,0.52,2.3423,47020.0,107154.636
5208,601015.SH,20240221,3.75,3.89,3.72,3.79,3.76,0.03,0.7979,148569.33,56746.124
5209,603392.SH,20240221,59.85,61.9,59.07,61.23,60.88,0.35,0.5749,126639.34,768758.957
5210,002252.SZ,20240221,6.99,7.13,6.93,7.03,7.01,0.02,0.2853,418038.49,294951.426
5211,688371.SH,20240221,11.16,12.04,10.96,11.55,11.19,0.36,3.2172,27217.55,31643.955
5212,688513.SH,20240221,51.0,51.61,50.52,51.01,50.68,0.33,0.6511,6032.17,30747.692
5213,002898.SZ,20240221,8.82,9.39,8.7,9.1,8.96,0.14,1.5625,141436.75,129098.965
5214,688679.SH,20240221,8.01,8.75,7.98,8.42,8.13,0.29,3.567,21575.26,18316.706
5215,600223.SH,20240221,8.04,8.69,7.96,8.47,8.1,0.37,4.5679,150956.6,126249.095
5216,002339.SZ,20240221,5.23,5.51,5.13,5.27,5.19,0.08,1.5414,192946.03,103175.998
5217,603109.SH,20240221,13.46,15.03,13.44,14.46,13.66,0.8,5.8565,136020.07,198885.172
5218,688737.SH,20240221,23.9,26.35,23.78,25.2,24.68,0.52,2.107,14105.88,35886.75
5219,000413.SZ,20240221,1.68,1.74,1.66,1.71,1.68,0.03,1.7857,645914.62,110846.678
5220,002423.SZ,20240221,8.09,8.79,8.02,8.18,8.31,-0.13,-1.5644,1547948.37,1280877.971
5221,600983.SH,20240221,7.21,7.67,7.12,7.6,7.23,0.37,5.1176,29855.99,22362.127
5222,300108.SZ,20240221,2.38,2.5,2.38,2.44,2.42,0.02,0.8264,181892.5,44512.252
5223,002050.SZ,20240221,21.85,24.14,21.71,23.33,22.35,0.98,4.3848,1128234.84,2625657.385
5224,000859.SZ,20240221,3.55,3.8,3.51,3.67,3.59,0.08,2.2284,119540.0,44131.168
5225,603688.SH,20240221,73.1,76.36,72.4,74.7,73.25,1.45,1.9795,85298.65,637303.234
5226,002471.SZ,20240221,2.56,2.65,2.55,2.61,2.58,0.03,1.1628,378257.2,98896.319
5227,600120.SH,20240221,3.63,3.74,3.61,3.65,3.65,0.0,0.0,288156.25,106067.498
5228,002654.SZ,20240221,10.2,11.02,10.0,10.21,10.19,0.02,0.1963,1173746.3,1219532.401
5229,600350.SH,20240221,8.35,8.43,8.28,8.32,8.35,-0.03,-0.3593,164109.18,136986.76
5230,002553.SZ,20240221,8.47,9.2,8.41,8.9,8.62,0.28,3.2483,146013.0,131209.646
5231,002963.SZ,20240221,9.66,10.46,9.63,10.07,9.66,0.41,4.2443,26391.85,26729.003
5232,002859.SZ,20240221,20.55,21.53,20.35,21.15,20.71,0.44,2.1246,54642.98,115500.187
5233,600719.SH,20240221,6.9,7.07,6.88,6.96,6.87,0.09,1.31,76772.0,53524.249
5234,688004.SH,20240221,18.58,20.5,18.05,19.38,19.43,-0.05,-0.2573,51843.63,100236.885
5235,002907.SZ,20240221,13.33,13.68,13.01,13.48,13.6,-0.12,-0.8824,89493.87,119485.346
5236,600557.SH,20240221,17.34,18.0,17.27,17.48,17.51,-0.03,-0.1713,90725.6,159825.774
5237,002455.SZ,20240221,4.5,4.85,4.44,4.65,4.53,0.12,2.649,134634.07,63140.025
5238,600444.SH,20240221,10.51,11.75,10.45,11.75,10.68,1.07,10.0187,62213.64,69834.485
5239,871634.BJ,20240221,11.5,12.05,11.37,11.54,11.6,-0.06,-0.5172,23652.2,27709.407
5240,836892.BJ,20240221,11.82,12.73,11.4,11.81,12.09,-0.28,-2.316,21282.24,25648.589
5241,600581.SH,20240221,3.01,3.13,2.99,3.06,3.03,0.03,0.9901,208761.3,64129.25
5242,605138.SH,20240221,5.46,5.77,5.43,5.61,5.41,0.2,3.6969,50262.71,28209.928
5243,000592.SZ,20240221,2.06,2.17,2.04,2.11,2.08,0.03,1.4423,776636.9,164645.576
5244,603551.SH,20240221,9.33,9.68,9.33,9.51,9.44,0.07,0.7415,24040.0,22933.728
5245,000723.SZ,20240221,5.8,6.03,5.73,5.84,5.84,0.0,0.0,499335.24,294763.222
5246,600170.SH,20240221,2.42,2.47,2.41,2.44,2.42,0.02,0.8264,956858.28,233684.105
5247,000632.SZ,20240221,2.85,3.15,2.83,3.02,2.87,0.15,5.2265,231128.52,69643.488
5248,002183.SZ,20240221,3.72,3.89,3.68,3.8,3.75,0.05,1.3333,376347.15,143488.963
5249,600847.SH,20240221,6.26,6.9,6.2,6.9,6.27,0.63,10.0478,59885.72,40006.727
5250,603036.SH,20240221,10.03,10.77,10.03,10.63,10.14,0.49,4.8323,52668.0,55604.416
5251,600165.SH,20240221,1.71,1.88,1.68,1.88,1.71,0.17,9.9415,404138.38,72485.74
5252,300167.SZ,20240221,2.19,2.39,2.16,2.27,2.08,0.19,9.1346,217111.5,49284.426
5253,600061.SH,20240221,6.65,6.88,6.59,6.74,6.7,0.04,0.597,556782.37,376342.836
5254,603138.SH,20240221,11.21,12.0,11.19,11.63,11.52,0.11,0.9549,80834.19,94679.132
5255,000798.SZ,20240221,6.57,7.0,6.49,6.77,6.59,0.18,2.7314,123770.01,84002.562
5256,002545.SZ,20240221,6.8,7.06,6.77,6.92,6.85,0.07,1.0219,110613.95,76827.941
5257,002548.SZ,20240221,4.12,4.47,4.09,4.28,4.16,0.12,2.8846,362762.64,156940.403
5258,600731.SH,20240221,5.4,5.64,5.36,5.49,5.45,0.04,0.7339,66641.14,36822.032
5259,000546.SZ,20240221,5.2,5.61,5.16,5.44,5.24,0.2,3.8168,280925.0,152938.708
5260,600992.SH,20240221,11.61,12.03,11.48,11.73,11.7,0.03,0.2564,64044.0,75839.209
5261,836807.BJ,20240221,5.78,5.99,5.71,5.82,5.85,-0.03,-0.5128,21938.05,12885.794
5262,688288.SH,20240221,13.13,14.13,13.01,13.59,13.13,0.46,3.5034,15774.43,21528.599
5263,000875.SZ,20240221,4.11,4.22,4.07,4.13,4.13,0.0,0.0,315990.67,131285.673
5264,837663.BJ,20240221,11.38,13.8,11.23,12.3,11.46,0.84,7.3298,85498.34,108673.22
5265,300116.SZ,20240221,1.17,1.29,1.16,1.24,1.17,0.07,5.9829,1646423.71,204217.043
5266,601969.SH,20240221,5.95,6.13,5.88,6.04,5.96,0.08,1.3423,107193.8,64684.115
5267,002242.SZ,20240221,11.35,11.82,11.31,11.5,11.46,0.04,0.349,38309.67,44480.165
5268,688398.SH,20240221,29.04,29.8,28.72,28.86,29.23,-0.37,-1.2658,8916.73,26148.418
5269,002906.SZ,20240221,21.73,23.8,21.67,23.0,22.03,0.97,4.4031,165653.91,382564.211
5270,002853.SZ,20240221,8.12,8.94,8.0,8.94,8.13,0.81,9.9631,61075.4,52830.85
5271,002317.SZ,20240221,12.69,13.1,12.53,12.8,12.91,-0.11,-0.8521,356153.87,459171.865
5272,600838.SH,20240221,6.52,6.79,6.47,6.7,6.6,0.1,1.5152,176482.0,117673.999
5273,838701.BJ,20240221,13.01,13.52,12.86,13.03,13.2,-0.17,-1.2879,36485.05,48055.29
5274,002245.SZ,20240221,6.72,7.19,6.65,6.94,6.76,0.18,2.6627,260374.98,181728.181
5275,600421.SH,20240221,5.92,6.53,5.78,6.35,5.94,0.41,6.9024,75958.0,47787.577
5276,002076.SZ,20240221,1.51,1.66,1.49,1.6,1.51,0.09,5.9603,382640.99,60956.186
5277,600549.SH,20240221,15.95,16.52,15.91,16.14,16.02,0.12,0.7491,145980.59,237078.227
5278,600137.SH,20240221,11.74,12.7,11.66,12.26,11.82,0.44,3.7225,27949.0,34291.326
5279,000972.SZ,20240221,3.97,4.42,3.89,4.15,4.05,0.1,2.4691,1350102.23,555853.09
5280,000903.SZ,20240221,1.97,2.11,1.94,2.06,1.97,0.09,4.5685,677389.66,139252.691
5281,600798.SH,20240221,3.08,3.2,3.06,3.12,3.1,0.02,0.6452,172763.58,54118.362
5282,600371.SH,20240221,8.04,8.29,7.99,8.13,8.06,0.07,0.8685,51013.9,41713.054
5283,002296.SZ,20240221,5.83,6.27,5.75,6.06,5.88,0.18,3.0612,208534.4,126375.671
5284,600483.SH,20240221,8.88,9.25,8.88,8.91,8.91,0.0,0.0,362873.41,328377.884
5285,002582.SZ,20240221,5.7,6.04,5.62,5.87,5.72,0.15,2.6224,104053.0,61310.299
5286,000415.SZ,20240221,2.07,2.13,2.05,2.1,2.09,0.01,0.4785,1232573.93,258891.809
5287,003039.SZ,20240221,12.41,13.08,12.27,12.64,12.48,0.16,1.2821,41518.04,52944.497
5288,839371.BJ,20240221,4.73,4.94,4.67,4.78,4.72,0.06,1.2712,35503.52,17061.054
5289,601133.SH,20240221,9.57,10.05,9.52,9.83,9.64,0.19,1.971,49818.07,49126.463
5290,603366.SH,20240221,4.66,4.85,4.59,4.73,4.7,0.03,0.6383,134592.84,64089.039
5291,000541.SZ,20240221,5.16,5.32,5.11,5.19,5.19,0.0,0.0,189711.75,99490.335
5292,000735.SZ,20240221,5.02,5.3,4.98,5.17,5.05,0.12,2.3762,218851.82,113963.578
5293,002623.SZ,20240221,20.71,21.5,20.64,20.96,21.0,-0.04,-0.1905,22586.89,47959.536
5294,603668.SH,20240221,15.6,16.49,15.48,16.08,15.68,0.4,2.551,60702.15,97920.197
5295,605333.SH,20240221,18.05,19.09,17.81,18.61,18.17,0.44,2.4216,42947.16,80292.616
5296,300080.SZ,20240221,4.07,4.26,4.0,4.11,4.07,0.04,0.9828,113583.32,47167.655
5297,603878.SH,20240221,6.74,6.89,6.66,6.75,6.76,-0.01,-0.1479,40812.07,27865.905
5298,000766.SZ,20240221,14.77,15.32,14.44,14.96,15.32,-0.36,-2.3499,681877.25,1018830.566
5299,002312.SZ,20240221,6.45,7.08,6.39,7.08,6.44,0.64,9.9379,424424.76,287285.322
5300,605077.SH,20240221,18.69,19.26,18.52,18.86,18.76,0.1,0.533,9826.79,18677.143
5301,688433.SH,20240221,21.2,22.62,20.75,22.0,21.63,0.37,1.7106,18590.29,41085.118
5302,688570.SH,20240221,23.13,24.09,23.13,23.59,23.42,0.17,0.7259,14514.15,34424.732
5303,603158.SH,20240221,6.97,7.4,6.91,7.15,7.03,0.12,1.707,277508.88,200769.089
5304,603090.SH,20240221,14.99,16.86,14.99,16.86,15.33,1.53,9.9804,19850.24,32645.178
5305,601038.SH,20240221,14.7,15.45,14.7,15.04,15.0,0.04,0.2667,98647.7,149707.478
5306,002969.SZ,20240221,3.22,3.41,3.2,3.31,3.24,0.07,2.1605,250482.97,83191.597
5307,603056.SH,20240221,14.43,14.86,14.16,14.49,14.46,0.03,0.2075,33221.0,48332.032
5308,603300.SH,20240221,5.94,6.3,5.92,6.07,6.04,0.03,0.4967,255488.57,157383.5
5309,601126.SH,20240221,14.07,14.34,13.93,14.02,14.11,-0.09,-0.6378,69844.19,98957.051
5310,002679.SZ,20240221,8.06,8.57,7.91,8.24,8.06,0.18,2.2333,55117.62,45790.436
5311,600136.SH,20240221,1.67,1.75,1.66,1.74,1.67,0.07,4.1916,71979.4,12471.9
5312,002748.SZ,20240221,6.85,7.16,6.74,6.96,6.81,0.15,2.2026,84560.33,59295.344
5313,603297.SH,20240221,71.5,74.88,70.15,72.45,71.5,0.95,1.3287,9914.8,72436.959
5314,600329.SH,20240221,29.13,29.63,28.65,29.17,29.24,-0.07,-0.2394,77203.39,225296.243
5315,601100.SH,20240221,52.9,55.22,52.44,53.71,53.38,0.33,0.6182,61300.81,330164.013
5316,832110.BJ,20240221,17.65,19.2,17.31,18.44,17.8,0.64,3.5955,7975.09,14524.471
5317,601518.SH,20240221,2.3,2.4,2.28,2.36,2.31,0.05,2.1645,214753.13,50642.603
5318,300184.SZ,20240221,4.25,4.45,4.2,4.28,4.34,-0.06,-1.3825,748150.53,324432.081
5319,603565.SH,20240221,7.58,7.93,7.53,7.83,7.59,0.24,3.1621,189861.16,148365.156
5320,002186.SZ,20240221,9.21,9.73,9.15,9.52,9.25,0.27,2.9189,131194.79,124491.444
5321,000750.SZ,20240221,3.36,3.48,3.33,3.4,3.38,0.02,0.5917,772148.53,263275.314
5322,601001.SH,20240221,13.35,13.67,13.31,13.38,13.46,-0.08,-0.5944,155107.63,209273.501
5323,002168.SZ,20240221,3.36,3.49,3.33,3.41,3.36,0.05,1.4881,135114.42,46427.242
5324,603833.SH,20240221,66.51,71.88,66.11,70.15,66.75,3.4,5.0936,47608.77,331955.56
5325,688265.SH,20240221,25.99,27.15,25.29,26.3,25.74,0.56,2.1756,2891.0,7658.4
5326,601696.SH,20240221,10.55,11.03,10.47,10.66,10.72,-0.06,-0.5597,948367.38,1019656.107
5327,688651.SH,20240221,28.81,30.97,28.35,29.63,29.15,0.48,1.6467,13453.07,40512.22
5328,600255.SH,20240221,1.6,1.68,1.6,1.65,1.61,0.04,2.4845,233324.84,38597.152
5329,601619.SH,20240221,3.27,3.37,3.25,3.3,3.29,0.01,0.304,222170.0,73783.629
5330,002284.SZ,20240221,6.48,6.88,6.44,6.69,6.55,0.14,2.1374,158863.94,106877.873
5331,002482.SZ,20240221,1.73,1.79,1.71,1.74,1.74,0.0,0.0,141673.32,24842.07
5332,002557.SZ,20240221,33.44,35.5,33.25,34.28,33.95,0.33,0.972,45576.92,156947.245
5333,600556.SH,20240221,4.74,5.03,4.68,4.84,4.78,0.06,1.2552,278979.7,136230.142
5334,002858.SZ,20240221,10.7,11.76,10.57,11.12,10.98,0.14,1.275,184065.0,205858.06
5335,003035.SZ,20240221,4.93,5.07,4.85,4.93,4.92,0.01,0.2033,186718.16,92988.976
5336,600101.SH,20240221,6.66,6.9,6.6,6.73,6.68,0.05,0.7485,111429.45,75330.646
5337,001331.SZ,20240221,11.1,11.72,10.92,11.26,11.05,0.21,1.9005,33741.52,38514.709
5338,002635.SZ,20240221,12.61,13.02,12.47,12.62,12.73,-0.11,-0.8641,117438.54,150043.862
5339,600756.SH,20240221,10.63,11.19,10.58,10.9,10.8,0.1,0.9259,79498.79,87279.907
5340,600138.SH,20240221,10.0,10.41,9.98,10.17,10.11,0.06,0.5935,263537.87,270049.413
5341,603619.SH,20240221,19.28,19.57,19.08,19.2,19.31,-0.11,-0.5697,79294.03,153747.765
5342,001217.SZ,20240221,9.34,9.96,9.3,9.68,9.42,0.26,2.7601,150696.07,145840.738
5343,605398.SH,20240221,21.77,21.77,19.49,20.06,20.13,-0.07,-0.3477,71266.42,144505.656
5344,600500.SH,20240221,4.04,4.26,4.0,4.14,4.05,0.09,2.2222,311303.56,129364.097
5345,603501.SH,20240221,83.7,86.59,82.89,85.26,84.58,0.68,0.804,100823.17,857913.364
5346,603608.SH,20240221,3.64,4.03,3.6,3.83,3.66,0.17,4.6448,185271.02,71184.927
5347,600287.SH,20240220,4.05,4.24,3.97,4.2,4.09,0.11,2.6895,258869.53,107136.808
5348,600336.SH,20240220,4.31,4.32,4.21,4.3,4.31,-0.01,-0.232,91365.34,39139.926
5349,603256.SH,20240220,5.52,5.88,5.47,5.79,5.59,0.2,3.5778,51023.0,29132.113
5350,600380.SH,20240220,11.9,12.04,11.78,11.98,11.9,0.08,0.6723,101620.11,121585.121
5351,603188.SH,20240220,2.21,2.39,2.19,2.38,2.22,0.16,7.2072,156635.21,36031.291
5352,601900.SH,20240220,12.15,13.02,12.04,12.56,12.36,0.2,1.6181,207395.68,260623.153
5353,600458.SH,20240220,8.34,8.37,8.17,8.28,8.36,-0.08,-0.9569,61396.62,50730.824
5354,600503.SH,20240220,2.07,2.1,2.04,2.09,2.07,0.02,0.9662,183406.67,38054.217
5355,603181.SH,20240220,9.33,9.51,9.31,9.47,9.53,-0.06,-0.6296,11284.09,10631.538
5356,601939.SH,20240220,7.04,7.13,6.96,7.11,7.04,0.07,0.9943,1022377.1,722445.879
5357,603085.SH,20240220,7.03,7.07,6.79,7.03,6.98,0.05,0.7163,53816.53,37622.732
5358,603031.SH,20240220,41.34,42.67,40.6,42.12,41.3,0.82,1.9855,4479.41,18705.015
5359,600361.SH,20240220,4.2,4.35,4.19,4.33,4.26,0.07,1.6432,90630.92,38914.133
5360,603025.SH,20240220,9.94,9.99,9.65,9.96,9.97,-0.01,-0.1003,60389.82,59673.474
5361,600519.SH,20240220,1697.36,1697.36,1656.56,1670.0,1695.43,-25.43,-1.4999,34470.07,5755266.893
5362,603358.SH,20240220,20.0,21.18,19.73,20.85,19.99,0.86,4.3022,23772.94,48667.086
5363,600252.SH,20240220,2.24,2.28,2.2,2.26,2.25,0.01,0.4444,286443.0,64457.681
5364,603098.SH,20240220,9.56,9.64,9.25,9.6,9.63,-0.03,-0.3115,109593.15,103642.684
5365,600161.SH,20240220,27.88,28.8,27.7,28.29,28.08,0.21,0.7479,114515.94,324318.95
5366,603045.SH,20240220,9.8,9.98,9.52,9.96,9.79,0.17,1.7365,52255.48,51181.146
5367,603351.SH,20240220,20.5,20.97,19.78,20.82,20.04,0.78,3.8922,4958.96,10222.589
5368,600497.SH,20240220,4.99,5.01,4.95,5.0,5.0,0.0,0.0,497464.96,248011.08
5369,600348.SH,20240220,10.33,10.71,10.21,10.62,10.33,0.29,2.8074,634438.32,664681.316
5370,600370.SH,20240220,1.83,1.86,1.79,1.84,1.84,0.0,0.0,114335.0,20745.512
5371,600547.SH,20240220,21.05,21.41,21.03,21.38,21.24,0.14,0.6591,257218.85,547599.15
5372,603328.SH,20240220,6.29,6.4,6.15,6.36,6.33,0.03,0.4739,121197.08,76021.911
5373,603377.SH,20240220,2.48,2.61,2.4,2.58,2.52,0.06,2.381,458046.3,115193.959
5374,600305.SH,20240220,8.41,8.41,8.28,8.36,8.41,-0.05,-0.5945,48957.92,40809.609
5375,600475.SH,20240220,9.76,10.1,9.61,10.05,9.78,0.27,2.7607,89116.83,88448.634
5376,600293.SH,20240220,2.7,2.74,2.66,2.73,2.73,0.0,0.0,90662.95,24619.813
5377,600325.SH,20240220,7.14,7.46,7.14,7.37,7.15,0.22,3.0769,471123.78,343817.667
5378,600386.SH,20240220,2.92,2.98,2.85,2.97,2.91,0.06,2.0619,239981.67,70164.833
5379,600343.SH,20240220,7.41,7.56,7.25,7.51,7.41,0.1,1.3495,75025.62,55733.686
5380,603075.SH,20240220,18.43,18.75,18.16,18.68,18.5,0.18,0.973,17060.4,31624.54
5381,600521.SH,20240220,13.35,13.51,13.13,13.43,13.35,0.08,0.5993,101723.35,136262.185
5382,601965.SH,20240220,18.47,18.55,18.01,18.42,18.58,-0.16,-0.8611,52313.69,95637.917
5383,600436.SH,20240220,212.65,215.5,211.5,213.17,212.31,0.86,0.4051,19238.38,411047.868
5384,600409.SH,20240220,5.24,5.24,5.12,5.2,5.23,-0.03,-0.5736,171235.61,88548.062
5385,603100.SH,20240220,25.89,26.09,25.45,25.55,26.15,-0.6,-2.2945,49836.19,127870.865
5386,600319.SH,20240220,3.53,3.55,3.43,3.54,3.52,0.02,0.5682,65976.23,23057.537
5387,603215.SH,20240220,15.53,15.66,15.22,15.63,15.59,0.04,0.2566,13887.38,21488.094
5388,300268.SZ,20240220,8.99,9.23,8.86,9.19,8.99,0.2,2.2247,8036.0,7296.099
5389,301371.SZ,20240220,29.5,30.44,29.4,30.18,29.83,0.35,1.1733,20092.91,60258.584
5390,839946.BJ,20240220,4.28,4.53,4.28,4.48,4.4,0.08,1.8182,59025.24,26152.916
5391,000561.SZ,20240220,6.27,6.34,6.15,6.29,6.3,-0.01,-0.1587,52901.56,33140.891
5392,600128.SH,20240220,6.44,6.57,6.31,6.55,6.43,0.12,1.8663,85470.38,55392.308
5393,300761.SZ,20240220,17.46,18.0,17.34,17.92,17.53,0.39,2.2248,28358.26,50443.761
5394,301267.SZ,20240220,26.4,28.08,26.13,27.98,26.69,1.29,4.8333,113918.3,309516.026
5395,003023.SZ,20240220,14.22,14.58,13.95,14.46,14.38,0.08,0.5563,30513.79,43667.649
5396,600777.SH,20240220,2.76,2.78,2.74,2.76,2.77,-0.01,-0.361,890174.36,245689.623
5397,300085.SZ,20240220,9.98,10.46,9.9,10.29,10.11,0.18,1.7804,214426.54,219055.538
5398,002750.SZ,20240220,5.69,6.31,5.58,6.31,5.74,0.57,9.9303,209453.93,129106.258
5399,300652.SZ,20240220,16.66,17.98,16.18,17.16,16.66,0.5,3.0012,25743.03,44204.857
5400,002576.SZ,20240220,12.16,12.41,12.0,12.41,12.26,0.15,1.2235,35062.77,43029.295
5401,300998.SZ,20240220,15.93,16.14,15.73,16.0,16.14,-0.14,-0.8674,13998.85,22277.942
5402,300387.SZ,20240220,5.36,5.42,5.22,5.39,5.38,0.01,0.1859,89283.88,47582.789
5403,000822.SZ,20240220,5.87,5.95,5.81,5.93,5.93,0.0,0.0,79323.09,46794.825
5404,000996.SZ,20240220,2.75,2.91,2.69,2.91,2.77,0.14,5.0542,64885.18,18436.672
5405,300583.SZ,20240220,15.15,16.33,14.7,16.13,15.14,0.99,6.539,33014.26,52241.872
5406,001207.SZ,20240220,12.55,12.88,12.24,12.56,12.55,0.01,0.0797,34012.8,42649.14
5407,300623.SZ,20240220,13.35,13.56,13.14,13.48,13.5,-0.02,-0.1481,83511.31,111185.487
5408,001203.SZ,20240220,9.42,9.45,9.3,9.39,9.45,-0.06,-0.6349,47752.99,44657.533
5409,000420.SZ,20240220,2.68,2.68,2.6,2.64,2.68,-0.04,-1.4925,228427.32,60057.273
5410,301041.SZ,20240220,16.16,16.96,15.69,16.79,16.2,0.59,3.642,57035.94,93808.259
5411,300525.SZ,20240220,14.02,14.06,13.75,14.0,14.15,-0.15,-1.0601,61418.39,85472.048
5412,002580.SZ,20240220,6.12,6.17,5.99,6.13,6.11,0.02,0.3273,123605.57,75231.184
5413,002938.SZ,20240220,19.23,19.55,19.1,19.48,19.4,0.08,0.4124,71779.84,138861.214
5414,300592.SZ,20240220,18.88,19.08,18.58,18.94,19.31,-0.37,-1.9161,31651.04,59644.001
5415,301336.SZ,20240220,27.55,28.47,27.11,28.42,27.2,1.22,4.4853,5514.7,15458.426
5416,300793.SZ,20240220,13.15,13.49,12.81,13.37,13.25,0.12,0.9057,127481.35,168117.572
5417,300154.SZ,20240220,4.94,5.05,4.81,5.02,4.99,0.03,0.6012,75940.95,37642.555
5418,003030.SZ,20240220,15.01,15.33,14.77,15.23,15.02,0.21,1.3981,10589.73,15994.325
5419,300752.SZ,20240220,10.9,11.36,10.66,11.17,11.01,0.16,1.4532,60794.55,67182.232
5420,000029.SZ,20240220,11.18,11.47,11.02,11.41,11.29,0.12,1.0629,61483.16,69208.564
5421,430556.BJ,20240220,4.76,4.99,4.71,4.97,4.8,0.17,3.5417,21682.38,10614.187
5422,301119.SZ,20240220,16.11,16.57,15.71,16.39,16.08,0.31,1.9279,19327.05,31403.003
5423,300663.SZ,20240220,10.07,10.2,9.81,10.18,10.08,0.1,0.9921,182905.94,183578.423
5424,300559.SZ,20240220,11.37,11.42,10.93,11.36,11.47,-0.11,-0.959,109929.77,123357.029
5425,600106.SH,20240220,4.93,5.07,4.85,5.0,4.96,0.04,0.8065,195258.08,97710.182
5426,873132.BJ,20240220,14.15,15.39,13.92,14.73,14.0,0.73,5.2143,15816.14,23248.823
5427,300447.SZ,20240220,10.21,10.27,9.91,10.22,10.28,-0.06,-0.5837,45238.64,45692.449
5428,872953.BJ,20240220,14.44,15.25,14.04,14.93,14.39,0.54,3.7526,24989.45,36830.852
5429,300274.SZ,20240220,84.89,84.9,81.36,82.88,85.39,-2.51,-2.9395,189784.34,1567841.472
5430,002492.SZ,20240220,4.22,4.35,4.13,4.31,4.23,0.08,1.8913,107912.09,46043.488
5431,600815.SH,20240220,2.26,2.28,2.22,2.25,2.27,-0.02,-0.8811,118380.08,26635.234
5432,301559.SZ,20240220,15.91,15.99,15.74,15.96,15.91,0.05,0.3143,15061.21,23930.312
5433,000659.SZ,20240220,1.68,1.76,1.62,1.75,1.68,0.07,4.1667,156804.79,26843.191
5434,601163.SH,20240220,15.22,15.4,15.06,15.3,15.3,0.0,0.0,66045.56,100802.344
5435,300656.SZ,20240220,19.59,19.71,19.12,19.59,19.59,0.0,0.0,8510.14,16565.009
5436,601333.SH,20240220,2.74,2.75,2.69,2.72,2.76,-0.04,-1.4493,838761.52,228081.694
5437,300042.SZ,20240220,27.99,31.0,27.05,29.85,28.15,1.7,6.0391,117711.36,336489.797
5438,301149.SZ,20240220,9.65,9.71,9.38,9.58,9.75,-0.17,-1.7436,43614.34,41432.1
5439,300721.SZ,20240220,8.81,8.9,8.46,8.79,8.72,0.07,0.8028,42978.82,37562.719
5440,600651.SH,20240220,2.88,2.94,2.85,2.92,2.91,0.01,0.3436,120851.61,35120.574
5441,300039.SZ,20240220,6.2,6.47,6.12,6.37,6.21,0.16,2.5765,337070.55,213954.109
5442,002494.SZ,20240220,3.05,3.15,2.95,3.1,3.06,0.04,1.3072,227351.04,69690.836
5443,301221.SZ,20240220,35.73,37.15,35.13,36.79,35.91,0.88,2.4506,30462.95,111190.356
5444,300813.SZ,20240220,14.48,15.17,14.0,14.7,14.3,0.4,2.7972,24381.2,35910.179
5445,300569.SZ,20240220,4.92,4.92,4.74,4.83,4.92,-0.09,-1.8293,169725.41,81514.815
5446,002877.SZ,20240220,7.1,7.59,6.83,7.26,7.02,0.24,3.4188,204971.58,145964.108
5447,300892.SZ,20240220,13.59,14.3,13.4,14.01,13.64,0.37,2.7126,27251.69,37830.611
5448,300509.SZ,20240220,4.05,4.24,3.98,4.22,4.09,0.13,3.1785,103059.77,42772.767
5449,002086.SZ,20240220,2.33,2.42,2.29,2.42,2.3,0.12,5.2174,79480.02,18992.867
5450,300122.SZ,20240220,53.16,54.53,52.67,53.2,53.79,-0.59,-1.0969,134936.95,720829.733
5451,300373.SZ,20240220,39.15,39.3,37.95,38.74,39.97,-1.23,-3.0773,122900.73,473115.039
5452,002003.SZ,20240220,10.68,10.8,10.48,10.8,10.68,0.12,1.1236,45741.42,48931.392
5453,002846.SZ,20240220,6.28,6.72,6.09,6.65,6.25,0.4,6.4,88598.28,57114.861
5454,601858.SH,20240220,23.42,26.17,22.81,25.32,23.8,1.52,6.3866,386144.85,958789.983
5455,300630.SZ,20240220,17.88,19.84,17.8,18.86,18.21,0.65,3.5695,266679.26,506258.562
5456,300600.SZ,20240220,7.3,7.37,7.1,7.35,7.31,0.04,0.5472,58430.32,42531.031
5457,002508.SZ,20240220,23.24,23.97,23.13,23.71,23.31,0.4,1.716,104017.52,245835.826
5458,000060.SZ,20240220,4.27,4.29,4.22,4.28,4.28,0.0,0.0,313436.72,133617.302
5459,000980.SZ,20240220,2.11,2.26,2.07,2.21,2.11,0.1,4.7393,1219418.41,263525.083
5460,600809.SH,20240220,224.88,228.18,220.91,223.17,224.82,-1.65,-0.7339,38204.29,855020.934
5461,300819.SZ,20240220,10.29,10.56,10.06,10.46,10.31,0.15,1.4549,23692.63,24505.724
5462,300943.SZ,20240220,8.7,8.88,8.58,8.82,8.73,0.09,1.0309,26808.75,23534.494
